rating,content,date,weekday,vector
5.0,"아주 바삭한 겉과 부드러운 고기속이 아주 맛있습니다.
돼지냄새 없고 두께도 적당하게 두툼하네요.
위; 안심가스
아래; 등심가스
그리고 치즈볼카츠, 카레~~
안심, 등심 둘 다 맛있어요.
1시37분이 되니 치즈돈가스 품절되어서 아쉬운대로 치즈볼카츠로 달랬는데 탁월한 선택이었어요.
우리는 1시50분쯤 입장했는데 예약줄은 오전9시30분부터 40분간 기다려서 10시10분에 입력했습니다.
조금만 빨리 예약했으면 치즈돈가스를 주문할 수 있었겠죠^^
다시 방문해도 좋을만큼 아주 맛있는 집 맞습니다!",2024-06-14,4,"[0.0514, -0.0010, -0.0104, 0.1313, -0.1780, -0.2712, 0.2944, 0.5581, -0.4227, -0.0568, -0.0939, -0.2301, 0.1130, 0.1964, -0.2205, 0.0856, 0.1942, 0.0378, -0.2823, -0.2516, 0.0992, 0.2505, 0.4366, -0.1712, 0.1179, 0.1605, -0.3078, -0.0967, -0.2315, 0.0662, 0.1611, -0.0310, -0.0531, 0.1210, -0.1219, 0.2531, 0.0469, -0.0035, -0.0096, -0.2628, 0.1821, -0.1412, -0.1120, 0.0429, 0.5884, 0.0525, -0.0563, -0.2723, 0.2583, 0.0906]"
5.0,"더본호텔에서 묶다가 아침에 대기줄이 많지 않아 줄서서 대기하고 먹었습니다
줄서자마자 뒤로 많이 오긴 했지만요
여전히 대가가 많아요
도대체 돈까스가 맛있으면 얼마나 맛있을까하고 한번 먹어보자하고 먹었는데 하~진짜 맛있네요
제가 돈까스를 먹기위해 태어난 아들을 키우고 있는 사람으로서 얼마나 많은 돈까스를 먹어보았겠어요
치즈,등심,안심 ,카레까지 모든 종류 다 시켰어요
치즈는 일단 식어도 딱딱해지지 않아요, 그리고 치즈를 감싸고 있는 고기가 정말 얇아요
등심,안심은 한입 베어 무는 순간 바사삭
이렇게 바삭할수있나가 첫번째 그다음은 이게 이렇게 부드럽다고가 두번째입니다
먹으면서도 이게 왜 맛있지 하며 감탄하며 먹었네요
카레는 야채도 없고 고기 많이 들어 있어요
그런데 맛있어요 호불호가 있을수 있으나 살짝 매운맛이 나면서 맛있어요(참고로 저는 카레를 좋아하지 않아요)
카레 레트르트 따로 팔길래 구매했습니다
같이 나오는 샐러드 싱싱합니다
회전율 빨라요
다먹고 나니 입안에 남는게 없이 깔끔해요(튀김임에도 불구하고 기름기 같은게 안남아요)
기회가 되시면 꼭 드셔보시길 추천합니다",2025-05-23,4,"[0.0559, -0.0030, -0.0095, 0.1456, -0.1958, -0.2963, 0.3253, 0.6095, -0.4643, -0.0621, -0.1032, -0.2540, 0.1236, 0.2186, -0.2436, 0.0882, 0.2131, 0.0420, -0.3111, -0.2781, 0.1102, 0.2767, 0.4793, -0.1879, 0.1334, 0.1777, -0.3432, -0.0973, -0.2557, 0.0739, 0.1767, -0.0369, -0.0568, 0.1380, -0.1361, 0.2807, 0.0493, 0.0005, -0.0139, -0.2881, 0.2031, -0.1569, -0.1219, 0.0507, 0.6493, 0.0556, -0.0674, -0.3019, 0.2821, 0.1012]"
4.2,"우선 맛있었습니다. 기다릴 만큼의 맛이었고 아내는 치즈돈카츠의 치즈를 참 좋아했습니다. 너무 좋았어요.
다만 웨이팅 시스템은 아직도 이해가 힘듭니다. 7시반부터 기다렸는데 8시 조금 넘어서부터 직원이 나오더라구요. 그런데 태블릿을 그때부터 꺼내는 건 어려운건가 하는 생각이 첫째로 들었습니다. 이유가 있겠거니 했는데, 10시에 열어주더라구요. 두번째는 오픈 이후의 상황입니다. 12시 입장 가능할까 싶어 12시부터 앞에서 기다렸는데요. 매장에 테이블이 상당히 많이 남아있는데도 칼같이 8팀 입장을 지키시더라구요. 결국 24번 받고 12시 40분경 입장했습니다. 뭐 여러 후기를 보고, 번호에 따른 대략적 입장 시간 파악하지 않은 제 잘못이라 하면 할말 없는데, 밥 먹는데 이렇게까지 알아보고 가야하나라는 생각이 절로 듭니다. 테이블이 비어있는걸 눈으로 보니 여유있게 도착했어야 했단 생각을 하기가 어렵고, 다른 곳 갔다가 그 사이에 열릴까 싶어 계속 기다리니 결국 40분을 더 기다린 셈이잖아요. 그렇다고 대기 공간을 넓게 빼거나 안내해주는 친절한 구석도 없구요. 그냥 빈 테이블 전부 들여보내면 안되나 하는 생각이 들었어요. 앉을 곳도 없고 참 힘들었는데 말이지요. 물론 이 점도 딱히 왜 그런지에 대한 설명은 없었구요. 그래서 드는 생각은 그냥 좀 더 친절할 순 없나 하는 겁니다. 지금 벌써 몇년째 이렇게 웨이팅이 걸리는 식당이라면 조금만 더 웨이팅 고객에게 친화적으로 영업할 만한데 아직도 너무나 불친절한 시스템이 참 아쉽습니다. 사람이 불친절하단 게 아니라 시스템이 아쉽단 이야기입니다.
맛이야 당연히 재방문 의사 100퍼센트입니다만, 이런 웨이팅 시스템으론 다신 방문 못 할 거 같습니다.",2024-10-05,5,"[0.0512, -0.0092, -0.0097, 0.1439, -0.1821, -0.2815, 0.3186, 0.5957, -0.4505, -0.0532, -0.1003, -0.2491, 0.1140, 0.2197, -0.2415, 0.0901, 0.2096, 0.0408, -0.3013, -0.2625, 0.1032, 0.2688, 0.4669, -0.1790, 0.1369, 0.1715, -0.3337, -0.0931, -0.2583, 0.0611, 0.1719, -0.0350, -0.0523, 0.1350, -0.1376, 0.2741, 0.0526, -0.0074, -0.0192, -0.2761, 0.1969, -0.1600, -0.1237, 0.0389, 0.6303, 0.0618, -0.0615, -0.2954, 0.2726, 0.0934]"
5.0,"너무 맛있게 잘 먹고 왔습니다 ^^
또 제주 온다면 또 먹고 싶어요",2024-05-20,0,"[0.0783, -0.0057, -0.0335, 0.2448, -0.3375, -0.5064, 0.5797, 1.0565, -0.8244, -0.1264, -0.1923, -0.4501, 0.2323, 0.3841, -0.4437, 0.1845, 0.3624, 0.0902, -0.5732, -0.4753, 0.1810, 0.4927, 0.8326, -0.2921, 0.2560, 0.2893, -0.6033, -0.1697, -0.4641, 0.1219, 0.3411, -0.0729, -0.1113, 0.2520, -0.2260, 0.4843, 0.1056, -0.0274, -0.0320, -0.4814, 0.3492, -0.2818, -0.2209, 0.0614, 1.1252, 0.1319, -0.1102, -0.5489, 0.5053, 0.1564]"
5.0,"연돈 작년에 여행와서 실패하고 올해 드디어 먹었네요 ❤️
돈까스맛이 거기서 거기라는 평들이 많은데 저는 새벽부터 대기할만한, 충분히 기다릴가치가 있는곳이라고 생각해요^^
집에서 가끔 치돈 만들어주는데 고기테두리 얇고 균일하게 만들기 쉽지않고 그리고 치즈가 짜지도않고 고소하고 너무 조화로웠어요~ 사장님의 노력이 그대로 맛에 전달되는맛👍👍
큰아들 치돈 나오고 5분만에 순삭하고 추가해서 하나더 먹었어요 ~소식가 초딩 작은아들과 대식가 남편 큰아들 치돈4개 등심1개 입장하고 30분도 안되는 시간에 다 먹고 나왔어요
오픈런팁‼️ 저희는 전날 더본호텔에 묵었는데 아침잠 없는 제가 6시45분쯤 내려가보니 앞에 3분계셨어요
8시쯤되니 많이들 오시는듯요
더본 조식 포기못해서 아들과 남편먼저 조식먹고 8시반쯤 저랑 교대하고 대기등록은 9시반부터 했어요
캠핑의자 가지고 가서 앉아있었는데 그늘이라 덥지도 않고 편하게 대기했어요 대기하러 가실분들 다이소에서 작은 의자라도 사서 가시면 조금이나마 편하실듯요
모두 성공하셔서 맛있는 돈까스 드세요💙",2024-08-03,5,"[0.0407, -0.0037, -0.0096, 0.1178, -0.1543, -0.2426, 0.2743, 0.5126, -0.3853, -0.0497, -0.0865, -0.2115, 0.0954, 0.1868, -0.2058, 0.0766, 0.1764, 0.0385, -0.2549, -0.2226, 0.0859, 0.2285, 0.3977, -0.1513, 0.1145, 0.1519, -0.2856, -0.0781, -0.2143, 0.0560, 0.1483, -0.0296, -0.0469, 0.1165, -0.1160, 0.2310, 0.0448, -0.0083, -0.0133, -0.2363, 0.1635, -0.1316, -0.1014, 0.0360, 0.5377, 0.0538, -0.0497, -0.2522, 0.2327, 0.0830]"
5.0,"안심 치즈 맛있구요, 튀김옷이 많이 바삭해요",2025-05-25,6,"[0.0731, 0.0251, -0.0038, 0.2092, -0.2774, -0.4193, 0.4462, 0.8202, -0.6251, -0.0975, -0.1437, -0.3429, 0.1901, 0.2530, -0.3085, 0.0821, 0.2882, 0.0202, -0.4297, -0.4227, 0.1468, 0.3720, 0.6133, -0.2812, 0.1197, 0.2188, -0.4632, -0.1334, -0.3242, 0.1272, 0.2069, -0.0511, -0.1028, 0.1652, -0.1804, 0.3860, 0.0206, 0.0269, -0.0119, -0.3891, 0.2746, -0.2163, -0.1428, 0.1077, 0.8773, 0.0607, -0.0899, -0.3919, 0.3791, 0.1557]"
5.0,"휴일이 껴서 그런지 다른 리뷰보다 조금 더 웨이팅 숫자가 많은거 같았어요 ㅜ.ㅜ

8:45분부터 줄섰는데
(티맵에 연돈치면 전 주소로나와서 얼탔습니다ㅜㅜ.... 전매장도 그냥 닫혀있는 느낌이라 왜 줄이없지 하거 의심하고 이전한 위치 얼른 찾았었어요)

갑자기 비가 더 내려 우산사고
그 덕에 좀 더 일찍 9:45쯤 캐치테이블 열어주신거 같기도 하구요 ㅎㅎ

73번 나와 치즈카츠는 포기하고
2시쯤 딱 들어갔어요 예상시간 넘나 정확..!

안심, 등심, 카레추가, 치즈볼카츠 시켰습니다!!

안심은 부드럽고
등심은 더 식감이 있고 겉에 튀김가루가 더 크고 바삭해서
전 등심이 더 맛있었어요 ㅎㅎ

남편은 깔끔해서 안물린다하고
(전 배가 많이 안고파 반밖에 안먹어서 나머지 남편이 다먹음 ㅎㅎ)

카레도 정말 맛있었어요!
카레는 선택아닌 필수인거같습니다 ㅎㅎ

볼카츠는 쭉쭉 잘 늘어나지만
개인적으로 함박스테이크 같은 다짐육을 안좋아해서
다음엔 안먹을거같아용 ㅎㅎ

음식나오는속도 빠르고
매장 깔끔하고 직원들 바빠보이지만 할거 다해주며 친절!!
다음에가면 더본호텔에서 묵으며 한번쯤 더 갈거같아요 ㅎㅎ!",2024-06-08,5,"[0.0576, -0.0143, -0.0131, 0.1791, -0.2201, -0.3409, 0.3861, 0.7316, -0.5456, -0.0716, -0.1222, -0.3044, 0.1416, 0.2665, -0.2989, 0.1153, 0.2590, 0.0493, -0.3679, -0.3279, 0.1308, 0.3239, 0.5753, -0.2239, 0.1683, 0.2124, -0.4116, -0.1191, -0.3072, 0.0741, 0.2127, -0.0431, -0.0560, 0.1677, -0.1659, 0.3323, 0.0636, -0.0057, -0.0166, -0.3358, 0.2456, -0.1945, -0.1543, 0.0503, 0.7688, 0.0772, -0.0769, -0.3647, 0.3284, 0.1147]"
5.0,"금요일 1시에 웨이팅 걸고 4시에 입장안내메일이 오더라구요🖤 220번이었도 150팀정도 대기가 있었어요!
웨이팅 기다릴만 합니다ㅎㅎ대존맛이에요!!! 치즈까스가 젤루 유명한데 못먹어서 너무 아쉬워요ㅠㅠ근데 등심, 안심 진짜 여태 살면서 먹어본 돈까스 중 최고에요! 첨 먹어보는 맛😍 반했어요!! 튀김, 고기 질, 식감, 맛 다 미친맛,,❤️ 또 갈거에요! 사장님 따랑해여",2025-07-18,4,"[0.0616, -0.0058, -0.0146, 0.1834, -0.2468, -0.3719, 0.4132, 0.7732, -0.5958, -0.0748, -0.1299, -0.3272, 0.1598, 0.2773, -0.3102, 0.1113, 0.2749, 0.0563, -0.4010, -0.3536, 0.1316, 0.3452, 0.6033, -0.2409, 0.1765, 0.2210, -0.4319, -0.1178, -0.3302, 0.0929, 0.2217, -0.0444, -0.0824, 0.1775, -0.1780, 0.3596, 0.0680, -0.0064, -0.0158, -0.3642, 0.2518, -0.1997, -0.1570, 0.0610, 0.8300, 0.0775, -0.0791, -0.3895, 0.3600, 0.1212]"
5.0,맛있어요~,2025-06-18,2,"[0.0790, 0.0206, -0.0476, 0.2888, -0.4347, -0.6335, 0.6531, 1.2678, -0.9879, -0.1284, -0.2298, -0.5146, 0.2386, 0.4446, -0.5007, 0.2107, 0.4839, 0.1042, -0.6516, -0.6058, 0.2586, 0.6106, 1.0357, -0.3769, 0.3115, 0.3978, -0.7526, -0.2213, -0.5395, 0.1906, 0.3945, -0.0649, -0.0922, 0.2747, -0.2545, 0.5721, 0.0752, 0.0150, -0.0133, -0.6048, 0.4177, -0.3466, -0.2363, 0.1124, 1.3659, 0.1099, -0.1476, -0.6533, 0.6254, 0.1966]"
4.7,"치즈돈까스를 못먹어서 아쉽..
10시쯤!? 일찍갔는데도 웨이팅이 130번대…

오후 3시쯤 들어간듯 하네요.
등심까스 안심까스 볼카츠
카레랑 같이시켜 먹었는데
와 맛있다고는 안느껴지고 돈까스 부드럽고 기름도 깨끗하고
바삭하니 좋네요!!
돈까스 맛은 걍 먹을만 하다 정도??
맛안 사람마다 개인차이니까 ㅎㅎ
볼카츠는 뭐 동네에서 먹어봐서ㅎㅎ 익숙한 맛!!
카레는 완전 맛있어요!! 밥 시켜서 비벼먹고싶은!!
치즈를 먹었어야 하는데 품절이라 아쉽네요ㅠㅠ
웨이팅이 너무 길다보니 재방문 의사는 글쎄요…
막 몇시간 기다리면서 먹을정도는..
또 갔을때 치즈가 있을지도 모르겠고..ㅠㅠ",2024-06-15,5,"[0.0528, -0.0069, -0.0063, 0.1423, -0.1924, -0.2853, 0.3233, 0.6076, -0.4611, -0.0566, -0.1020, -0.2537, 0.1205, 0.2234, -0.2495, 0.0929, 0.2124, 0.0449, -0.3128, -0.2698, 0.1026, 0.2745, 0.4817, -0.1789, 0.1411, 0.1764, -0.3391, -0.0951, -0.2611, 0.0665, 0.1823, -0.0371, -0.0564, 0.1374, -0.1395, 0.2762, 0.0562, -0.0051, -0.0144, -0.2873, 0.2027, -0.1556, -0.1240, 0.0401, 0.6509, 0.0612, -0.0613, -0.3078, 0.2805, 0.0963]"
5.0,메뉴 다먹어봤어요~~~새벽 7시부터 기다렸는데 3번째로 줄서 있었는데 7번째임..ㅋㅋㅋㅋ알바분께서 문 열어주시면 기계가 두개라서 그냥 순서 없이 우르르 들어가서 캐치테이블 기계로 순번 작성하는데 줄 체크나 이런거 따로 안해주시니까 앞사람 늦어지면 줄 상관없이 뒷번호로 밀려남ㅋㅋㅋ줄 좀 관리해주시길..새벽부터 기다려서 드디어 먹은 연돈 돈까스ㅠㅠㅠ7번째라 12시 오픈하자마자 거의 바로 들어갔어용ㅎㅎ역시 소문대로 진짜 바삭하고 역대급 돈까스에요~~티비에서만 보던 사장님도 계시고 전 메뉴 다 맛있어요! 튀김이 이렇게 바삭할수있다니..연돈 방문했는데 펭수도 만났어요ㅋㅋㅋㅋㅋ,2024-12-19,3,"[0.0521, -0.0096, -0.0123, 0.1484, -0.2013, -0.3102, 0.3442, 0.6479, -0.4902, -0.0621, -0.1049, -0.2697, 0.1223, 0.2364, -0.2636, 0.0963, 0.2289, 0.0439, -0.3258, -0.2878, 0.1112, 0.2947, 0.5079, -0.2008, 0.1497, 0.1916, -0.3621, -0.1014, -0.2773, 0.0728, 0.1859, -0.0375, -0.0591, 0.1438, -0.1479, 0.2948, 0.0567, -0.0042, -0.0156, -0.3001, 0.2136, -0.1704, -0.1328, 0.0503, 0.6817, 0.0664, -0.0666, -0.3191, 0.2977, 0.1024]"
4.7,"드디어 와본 연돈!! 7시 50분 도착해서 웨이팅 번호 10번 받았습니다. 캐치테이블은 9시 50분 부터 대기번호적을수있게 해줬고 12시 오픈하자마자 10번까지 첫번째 입장할수있게 해줘서 바로 들어갔어요. 치즈, 등심, 카레, 치즈볼카츠 시켰고 돈까스들은 호불호 없이 전부다 맛있었어요. 개인적으로 치즈카츠는 한번쯤은 시켜먹어볼만한것같고 판매수량이 한정적이라 더 시켜보고 싶었던것같아요. 다음에 오면 그냥 등심이랑 안심시킬것같아요. 카레는 엄청 진하고 꾸덕한 맛이어서 좋았어요. 웨이팅이 길긴하지만 충분히 기다릴 가치가 있는 맛이었습니다. 다음에도 또 방문하고싶어요.",2024-12-11,2,"[0.0617, -0.0056, -0.0127, 0.1708, -0.2242, -0.3471, 0.3883, 0.7298, -0.5480, -0.0723, -0.1224, -0.3061, 0.1457, 0.2624, -0.2900, 0.1072, 0.2506, 0.0446, -0.3697, -0.3285, 0.1240, 0.3246, 0.5676, -0.2236, 0.1559, 0.2038, -0.4043, -0.1184, -0.3085, 0.0771, 0.2078, -0.0462, -0.0678, 0.1614, -0.1647, 0.3335, 0.0654, -0.0078, -0.0214, -0.3372, 0.2372, -0.1875, -0.1495, 0.0532, 0.7659, 0.0716, -0.0743, -0.3580, 0.3303, 0.1164]"
5.0,"<웨이팅 1번의 찐후기를 알려드립니다>
제주 스무번 넘게 온 사람입니다.
저에게 연돈은 닿을듯 닿지 못하는 곳이었어요.
몇년전 어플로 예약할때 몇번 광탈하고 포기했죠.
하지만 연돈을 먹지 못한다면 먹보로서의 자존감이 낮아질것 같았어요. 🥹

제주 지인은 오후에 가면 웨이팅 없이 먹을 수 있어 그렇게 하자..

근데 언니.. 그럼 치즈까스가 없잖아?!!!😱

겨울 웨이팅 준비물 : 캠핑의자, 핫팩, 보조배터리, 무릎담요 (위아래 내복입기, 털모자 굿, 장갑)
참! 블로그보면 캠핑의자 다이소나 낚시의자 정도로 추천하시는데 찐캠핑의자가 버티기 좋아요. 정말 편히 앉아서 저 하나도 안힘들었어요.

1️⃣ 새벽 6:50분 연돈 도착 / 앞에 한팀 있었음
그러다 앞에 계신 분들이 차로 들어가셨음 (열팀 줄서면 그때 나오자고 하심) 그래서 내가 1번됨 갸갸갸갸갸

2️⃣기다림 : 넷플도 보고 유튭도 보고 게임도 하고 자기반성도 하고 인생계획도 세우고 나 개열받게 한 동료도 생각하고... (친구나 가족 같이오면 대화할거 같죠? 다들 조용히 ㅋㅋ 한명만 희생하세요)

3️⃣ 9:55분에 직원분 들어가시고 10시에 딱 웨이팅대(?)에 태블릿 두대 올려두시고 오픈 / 두대라 두명씩 가능 그래서 저는 1,3번을 받았어요. 2번은 제 뒤에 분이 ㅋㅋ
(저는 5명이서 먹을거라 번호 두개로 나누어 줄서요^^)

4️⃣ 주차장은 웨이팅 끝나면 한가해져요. 지금 1월은 연돈 주차장 무료입니다. 웨이팅 끝나고 중문쪽 가서 전기차 충전함 / 거기 스벅, 맥도널드 있으니 거기서 대기하셔도 좋을듯 해요.

5️⃣ 12시 정시 연돈 입장 (처음에는 5-8팀민 입장 / 아무래도 주문 후 만드는 시간 있으니 처음부터 홀이 꽉차게 안하더라구요

6️⃣치즈까스2, 안심2, 카레2(음료2 주문)
골목식당부터 연돈의 스토리를 아는 저는 의미가 있는 식사였고 돈까스 좋아하는 어린이 3명은 그냥 엄마가 가자고 하니 왔잖아요?

어린이 후기1: 집에서 배민으로 시키는 돈까스랑 비슷해요
어린이후기2: 맛있지만 엄마가 막 새벽부터 기다릴 정도는 아닌데요?
어린이후기3: 치즈에서 우유맛이 나요!

카레도 특별한건 없습니다. 약간 짰고.. 고형 카레로 만든 평범한 맛입니다. [수제 돈까스&카레 연돈]인데 카레를 왜 넣으셨을까?

^^ 전 제 후기보다 아이들 후기가 더 정확하다고 생각들었어요.

다시 안온다 이런건 절대 아니고!
훌륭한 돈까스는 맞아요.

연돈은 제주의 하나의 여행 문화가 되었다고 생각해요. 그래서 다른 멤버들과 온다면 또 제가 희생해서 맛보여줄래요 ㅋㅋ",2025-01-19,6,"[0.0538, -0.0083, -0.0104, 0.1433, -0.1875, -0.2913, 0.3288, 0.6081, -0.4680, -0.0558, -0.1015, -0.2552, 0.1194, 0.2220, -0.2455, 0.0924, 0.2115, 0.0462, -0.3096, -0.2728, 0.1036, 0.2757, 0.4748, -0.1826, 0.1370, 0.1782, -0.3443, -0.0918, -0.2606, 0.0620, 0.1780, -0.0333, -0.0577, 0.1381, -0.1397, 0.2830, 0.0572, -0.0078, -0.0170, -0.2819, 0.2004, -0.1600, -0.1294, 0.0429, 0.6476, 0.0617, -0.0626, -0.3036, 0.2799, 0.0958]"
4.5,"07:49 도착 / 앞에 5팀 있었습니다

10:30까지는 연돈 주차장 무료, 전기차 충전하면서 웨이팅하려고 더본호텔 전기차충전소에 갔는데 3대는 충전기 꽂아두고 주차중이고 1칸은 휘발유 차량이 주차해놨더라구요.. 전기차 충전은 호텔 주차공간 부족으로 인해 어려울 것 같습니다

08:00~08:15 이 15분동안 20팀은 온 것 같아요.
그리고 계속 오는 사람들..
12시 입장 직전에 캐치테이블 보니까 186팀 대기중이었어요.

8시 이전에 오시면 앞쪽 번호 무조건 받을 것 같은데,
정말 8시 이후에 사람들이 엄청나게 몰려와요

9시50분에 웨이팅 등록 가능하게 해주시고 기계는 2대입니다
제 앞사람이 잘 못해서 제가 늦게 웨이팅 등록하러 기계를 만졌으나 먼저 등록해서 5번 받았어요

12시 5분쯤 되면, 안내말씀해주시고(한 번에 전체 입장 제한, 나눠서 입장한다는 내용)
1~7번만 먼저 입장시켜줍니다. 순서대로는 아니고, 1~7번이면 누구나 들어갈 수 있어서 먼저 가는 사람 순으로 입장해요 (그니까 웨이팅 등록할 때 한 번호 앞서겠다고 막 옆사람보다 빨리 웨이팅 등록하려고 애쓸 필요는 없음)

들어가면 알아서 원하는 자리 앉으면 되고,
테이블에 있는 태블릿으로 주문하면 돼요.

2명이서 갔고, 메뉴도 미리 정하고 갔기 때문에 바로 주문했고,
음식은 두 번째로 나왔어요.

부산에서 톤쇼우
서울에서 정돈 등등
일본식 돈카츠랑은 다르게, 딱 우리나라 돈까스인데, 그 중 최상의 맛이라고 생각하면 될 것 같아요
속은 선홍빛이 아니라 완전히 익어서 하얀 고기이고,
튀김옷은 엄청 바삭하고 단단해요. 잘못 먹으면 입천장 다 까질 것 같은데, 이빨로 아그작 씹으면 바삭한 식감이 미쳤습니다..

카레는 흔한 맛있는 카레라 굳이 안 먹어도 될 것 같았고,

치즈카츠는 너무너무 부드럽고 맛있었어요

제주도에 갔으면 한 번쯤 먹어볼만한 맛집입니다.
그냥 07:30~50쯤 도착해서 영화나 드라마 한 편 줄 서서 앉아서 보고나면 웨이팅 등록 됩니다. 그게 편한 것 같아요.

그리고 겨울에는 살벌한 바람에 날씨..
무조건 따뜻하게 입고 오시고 모자쓰고 마스크도 하세요..
11월 중순인데도 미친 추위입니다..",2024-11-20,2,"[0.0585, -0.0159, -0.0108, 0.1567, -0.1992, -0.3126, 0.3580, 0.6685, -0.4970, -0.0611, -0.1144, -0.2791, 0.1214, 0.2447, -0.2661, 0.1062, 0.2288, 0.0442, -0.3329, -0.2963, 0.1139, 0.2962, 0.5240, -0.2025, 0.1479, 0.1920, -0.3678, -0.1060, -0.2857, 0.0660, 0.1932, -0.0385, -0.0580, 0.1477, -0.1563, 0.3026, 0.0614, -0.0130, -0.0224, -0.3086, 0.2181, -0.1702, -0.1398, 0.0504, 0.7055, 0.0650, -0.0681, -0.3295, 0.2976, 0.1082]"
4.3,"아침9시30분쯤 도착해서, 현장 대기번호를 10시부터 순차적으로 시작함. 대기번호85번 배정받음. 오후 2시가 조금 지나서, 입장했음. 테이블 에서 안심돈까스와 치즈볼카츠 추가 주문 후, 직접 픽업해야 함. 물도 셀프임. 테이블 지저분해서, 직원 호출 후, 청소 부탁드림. 빵가루는 바삭한데, 음식 섭취 속도가 느린 나에겐 식은 빵가루는 다소 딱딱&거칠하게도 느껴짐. 입천장을 자꾸 찌르는 듯 한 식감이 통새우튀김 먹을 때, 새우 수염/다리/꼬리 부분 씹을 때처럼 불편함 있었음.

오늘은 빵가루 씹다가 너무 단단하고, 딱딱한 작은 알갱이가 치아조각이 떨어진 줄 착각해서 식사 도중 뱉어서 내용물 확인해 봤음.(내 행동이 cctv에 기록되었을테니, 매장 관계자는 확인해보셔도 괜찮음.ㅠㅠ)

요약한 맛 평가는,
※서울이나 동네 단골 돈까스 맛집과 비슷해서 큰 차이는 못 느낌.※

야채는 양배추 샐러드만 곁들어짐. 리필 가능한지 몰라서, 그냥 먹음. 밥은 심하게 꼬들밥이고, 쉽게 마른 듯한 느낌임. (나는 개인적으로, 꼬들밥 좋아하지 않음.)

단무지/장국은 괜찮음.
카레는 사이드 기본 메뉴에 포함되어 있지 않음.
돈까스 양 많지 않음.(적은 편.)

※다른 방문 후기 중, 깍두기 김치 맛이 형편없다는 평가를 읽고 방문했는데..정말 실망스러운 맛임.※

(내 삶에서 이렇게 맛없는 깍두기는 옛날 학교 급식이나 휴게소에서 제공되는 김치 맛.. 최악의 깍두기 맛임. 흡사, 내가 첫 깍두기 김치 담갔다가 망쳐버렸던 그 때 맛과 흡사했음. 맛은 짜고, 무의 썰기 정도도 제각각 크기도 엉망, 대충 성의없이 썰어서 만든 납품 업체의 맛없은 맛에, 개인적으로 많이 충격받음.)

아무리 깍두기가 사이드 디쉬이긴 해도, 밥심으로 맛을 보충해줘야 할 한국인에게는 고개가 절레절레 가로짓게 하는 맛임. (참고_우리 엄마가 김치를 잘 담궈서, 어려서부터 한번도 이런 맛없는 먹어본 기억이 거의 없어서일지도..깍두기 맛은 실망스러움.)

제주 여행중인 외국인들에게는 처음 맛보게 되는 음식인 한국 김치가 이렇게 원래 맛없는 것이구나..라고 고정관념이 생길까봐 염려스러운 맛임.

한국의 자랑스런 김치(깍두기)의 맛에 대한 실망감으로 기억될까봐 걱정될 정도임. 그 누구에게도 비추천하고픈 한국의 최악의 김치 맛임.ㅠㅠ

※식사 후, 매장 나올 때 깍두기를 직접 담궈서 고객에게 제공되는지 궁금해서 직원에게 문의하니..납품받는 깍두기라고 함.※
아무래도, 납품업체를 바꾸시든지..차라리 고객에게 제공하지 말든지..한번쯤 고민해보시길 부탁드림.

만약, 내가 다음에도 연돈을 재방문할까..?
생각해보니, 굳이 밥과 깍두기가 실망스러운데..4시간 넘게 대기시간을 감수하면서, 다른 좋은 먹거리가 많은 제주여행을 포기하면서, 시간투자를 하기엔..내가 서울이나 동네 맛집에서도 얼마든지 대체가능한 맛!! 딱 그만큼의 맛 경험이였음.

골목식당 시청하면서, 진심으로 응원하던 《연돈》 시청자로서, 1번의 맛 경험으로 충분했다고 생각하려고 함.(총 3번 제주 방문 후, 오늘이 첫 매장 방문 성공후기임. )

나홀로 힐링여행으로 택한 제주도인데, 《연돈》 매장은 그래도 항상~응원하겠음~!^^",2025-02-19,2,"[0.0498, -0.0120, -0.0086, 0.1439, -0.1807, -0.2726, 0.3137, 0.5913, -0.4433, -0.0494, -0.0935, -0.2446, 0.1170, 0.2175, -0.2387, 0.0865, 0.2065, 0.0458, -0.2971, -0.2594, 0.1029, 0.2611, 0.4615, -0.1800, 0.1389, 0.1693, -0.3370, -0.0881, -0.2542, 0.0601, 0.1711, -0.0350, -0.0580, 0.1342, -0.1366, 0.2670, 0.0562, -0.0082, -0.0144, -0.2750, 0.1923, -0.1545, -0.1213, 0.0380, 0.6268, 0.0632, -0.0614, -0.2919, 0.2709, 0.0915]"
